version,config,full_name,nn,sr,relevant_sr,trigger,mask_area,n_images,config_dir,qwen_file
v17,text_dag_adaptive_ss1.0_st0.4_fused,v17/text_dag_adaptive_ss1.0_st0.4_fused,3.8000,23.7342,87.2093,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.4_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss1.0_st0.4_probe_only,v17/text_dag_adaptive_ss1.0_st0.4_probe_only,42.4100,60.4430,64.5270,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss2.0_st0.2_fused,v17/text_dag_adaptive_ss2.0_st0.2_fused,3.8000,14.8734,85.4545,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.2_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss2.0_st0.2_probe_only,v17/text_dag_adaptive_ss2.0_st0.2_probe_only,6.6500,51.8987,90.6077,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.2_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss2.0_st0.3_fused,v17/text_dag_adaptive_ss2.0_st0.3_fused,4.4300,14.2405,84.9057,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.3_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss2.0_st0.3_probe_only,v17/text_dag_adaptive_ss2.0_st0.3_probe_only,13.9200,67.4051,84.8606,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.3_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss2.0_st0.4_fused,v17/text_dag_adaptive_ss2.0_st0.4_fused,4.4300,15.8228,84.7458,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.4_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss2.0_st0.4_probe_only,v17/text_dag_adaptive_ss2.0_st0.4_probe_only,28.1600,69.9367,74.9153,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss2.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss3.0_st0.2_fused,v17/text_dag_adaptive_ss3.0_st0.2_fused,3.1600,12.0253,84.4444,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.2_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss3.0_st0.2_probe_only,v17/text_dag_adaptive_ss3.0_st0.2_probe_only,4.7500,37.0253,89.3130,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.2_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss3.0_st0.3_fused,v17/text_dag_adaptive_ss3.0_st0.3_fused,3.8000,12.0253,82.6087,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.3_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss3.0_st0.3_probe_only,v17/text_dag_adaptive_ss3.0_st0.3_probe_only,7.9100,59.1772,87.7934,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.3_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss3.0_st0.4_fused,v17/text_dag_adaptive_ss3.0_st0.4_fused,3.8000,12.0253,82.6087,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.4_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss3.0_st0.4_probe_only,v17/text_dag_adaptive_ss3.0_st0.4_probe_only,19.9400,72.7848,81.2721,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss3.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss5.0_st0.2_fused,v17/text_dag_adaptive_ss5.0_st0.2_fused,2.8500,9.4937,83.3333,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.2_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss5.0_st0.2_probe_only,v17/text_dag_adaptive_ss5.0_st0.2_probe_only,3.8000,27.2152,88.6598,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.2_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss5.0_st0.3_fused,v17/text_dag_adaptive_ss5.0_st0.3_fused,2.8500,10.4430,82.5000,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.3_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss5.0_st0.3_probe_only,v17/text_dag_adaptive_ss5.0_st0.3_probe_only,6.9600,47.7848,88.8235,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.3_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss5.0_st0.4_fused,v17/text_dag_adaptive_ss5.0_st0.4_fused,3.4800,12.6582,85.1064,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.4_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss5.0_st0.4_probe_only,v17/text_dag_adaptive_ss5.0_st0.4_probe_only,12.9700,70.5696,85.7692,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss5.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss1.0_st0.2_fused,v17/text_hybrid_ss1.0_st0.2_fused,62.3400,56.0127,57.2816,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.2_fused/results_qwen_nudity.txt
v17,text_hybrid_ss1.0_st0.2_probe_only,v17/text_hybrid_ss1.0_st0.2_probe_only,64.2400,55.6962,56.7742,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.2_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss1.0_st0.3_fused,v17/text_hybrid_ss1.0_st0.3_fused,62.9700,56.6456,57.9288,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.3_fused/results_qwen_nudity.txt
v17,text_hybrid_ss1.0_st0.3_probe_only,v17/text_hybrid_ss1.0_st0.3_probe_only,64.2400,55.3797,57.1895,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.3_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss1.0_st0.4_fused,v17/text_hybrid_ss1.0_st0.4_fused,62.9700,55.3797,56.8182,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.4_fused/results_qwen_nudity.txt
v17,text_hybrid_ss1.0_st0.4_probe_only,v17/text_hybrid_ss1.0_st0.4_probe_only,65.1900,56.6456,58.1169,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss1.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss2.0_st0.2_fused,v17/text_hybrid_ss2.0_st0.2_fused,52.8500,60.1266,61.8893,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.2_fused/results_qwen_nudity.txt
v17,text_hybrid_ss2.0_st0.2_probe_only,v17/text_hybrid_ss2.0_st0.2_probe_only,56.0100,58.5443,60.2606,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.2_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss2.0_st0.3_fused,v17/text_hybrid_ss2.0_st0.3_fused,55.3800,58.5443,60.0649,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.3_fused/results_qwen_nudity.txt
v17,text_hybrid_ss2.0_st0.3_probe_only,v17/text_hybrid_ss2.0_st0.3_probe_only,59.4900,58.8608,60.5863,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.3_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss2.0_st0.4_fused,v17/text_hybrid_ss2.0_st0.4_fused,57.2800,60.4430,61.8123,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.4_fused/results_qwen_nudity.txt
v17,text_hybrid_ss2.0_st0.4_probe_only,v17/text_hybrid_ss2.0_st0.4_probe_only,62.3400,59.1772,60.7143,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss2.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_hybrid_ss3.0_st0.2_fused,v17/text_hybrid_ss3.0_st0.2_fused,47.1500,66.7722,69.4079,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.2_fused/results_qwen_nudity.txt
v17,text_hybrid_ss3.0_st0.2_probe_only,v17/text_hybrid_ss3.0_st0.2_probe_only,48.4200,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.2_probe_only,
v17,text_hybrid_ss3.0_st0.3_fused,v17/text_hybrid_ss3.0_st0.3_fused,47.7800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.3_fused,
v17,text_hybrid_ss3.0_st0.3_probe_only,v17/text_hybrid_ss3.0_st0.3_probe_only,50.6300,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.3_probe_only,
v17,text_hybrid_ss3.0_st0.4_fused,v17/text_hybrid_ss3.0_st0.4_fused,49.3700,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.4_fused,
v17,text_hybrid_ss3.0_st0.4_probe_only,v17/text_hybrid_ss3.0_st0.4_probe_only,55.7000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss3.0_st0.4_probe_only,
v17,text_hybrid_ss5.0_st0.2_fused,v17/text_hybrid_ss5.0_st0.2_fused,29.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss5.0_st0.2_fused,
v17,text_hybrid_ss5.0_st0.2_probe_only,v17/text_hybrid_ss5.0_st0.2_probe_only,37.6600,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss5.0_st0.2_probe_only,
v17,text_hybrid_ss5.0_st0.3_fused,v17/text_hybrid_ss5.0_st0.3_fused,29.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss5.0_st0.3_fused,
v17,text_hybrid_ss5.0_st0.3_probe_only,v17/text_hybrid_ss5.0_st0.3_probe_only,43.3500,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss5.0_st0.3_probe_only,
v17,text_hybrid_ss5.0_st0.4_fused,v17/text_hybrid_ss5.0_st0.4_fused,33.2300,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss5.0_st0.4_fused,
v17,text_hybrid_ss5.0_st0.4_probe_only,v17/text_hybrid_ss5.0_st0.4_probe_only,47.4700,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_hybrid_ss5.0_st0.4_probe_only,
v18,both_dag_adaptive_ss2.0_st0.2_cosine_sb0.5,v18/both_dag_adaptive_ss2.0_st0.2_cosine_sb0.5,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_cosine_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.2_cosine_sb1.0,v18/both_dag_adaptive_ss2.0_st0.2_cosine_sb1.0,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_cosine_sb1.0,
v18,both_dag_adaptive_ss2.0_st0.2_linear_sb0.5,v18/both_dag_adaptive_ss2.0_st0.2_linear_sb0.5,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_linear_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.2_linear_sb1.0,v18/both_dag_adaptive_ss2.0_st0.2_linear_sb1.0,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_linear_sb1.0,
v18,both_dag_adaptive_ss2.0_st0.2_none_sb0.5,v18/both_dag_adaptive_ss2.0_st0.2_none_sb0.5,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_none_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.2_step_sb0.5,v18/both_dag_adaptive_ss2.0_st0.2_step_sb0.5,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_step_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.2_step_sb1.0,v18/both_dag_adaptive_ss2.0_st0.2_step_sb1.0,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.2_step_sb1.0,
v18,both_dag_adaptive_ss2.0_st0.3_cosine_sb0.5,v18/both_dag_adaptive_ss2.0_st0.3_cosine_sb0.5,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_cosine_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.3_cosine_sb1.0,v18/both_dag_adaptive_ss2.0_st0.3_cosine_sb1.0,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_cosine_sb1.0,
v18,both_dag_adaptive_ss2.0_st0.3_linear_sb0.5,v18/both_dag_adaptive_ss2.0_st0.3_linear_sb0.5,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_linear_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.3_linear_sb1.0,v18/both_dag_adaptive_ss2.0_st0.3_linear_sb1.0,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_linear_sb1.0,
v18,both_dag_adaptive_ss2.0_st0.3_none_sb0.5,v18/both_dag_adaptive_ss2.0_st0.3_none_sb0.5,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_none_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.3_step_sb0.5,v18/both_dag_adaptive_ss2.0_st0.3_step_sb0.5,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_step_sb0.5,
v18,both_dag_adaptive_ss2.0_st0.3_step_sb1.0,v18/both_dag_adaptive_ss2.0_st0.3_step_sb1.0,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss2.0_st0.3_step_sb1.0,
v18,both_dag_adaptive_ss3.0_st0.2_cosine_sb0.5,v18/both_dag_adaptive_ss3.0_st0.2_cosine_sb0.5,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_cosine_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.2_cosine_sb1.0,v18/both_dag_adaptive_ss3.0_st0.2_cosine_sb1.0,4.4300,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_cosine_sb1.0,
v18,both_dag_adaptive_ss3.0_st0.2_linear_sb0.5,v18/both_dag_adaptive_ss3.0_st0.2_linear_sb0.5,3.1600,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_linear_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.2_linear_sb1.0,v18/both_dag_adaptive_ss3.0_st0.2_linear_sb1.0,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_linear_sb1.0,
v18,both_dag_adaptive_ss3.0_st0.2_none_sb0.5,v18/both_dag_adaptive_ss3.0_st0.2_none_sb0.5,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_none_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.2_step_sb0.5,v18/both_dag_adaptive_ss3.0_st0.2_step_sb0.5,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_step_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.2_step_sb1.0,v18/both_dag_adaptive_ss3.0_st0.2_step_sb1.0,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.2_step_sb1.0,
v18,both_dag_adaptive_ss3.0_st0.3_cosine_sb0.5,v18/both_dag_adaptive_ss3.0_st0.3_cosine_sb0.5,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_cosine_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.3_cosine_sb1.0,v18/both_dag_adaptive_ss3.0_st0.3_cosine_sb1.0,3.1600,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_cosine_sb1.0,
v18,both_dag_adaptive_ss3.0_st0.3_linear_sb0.5,v18/both_dag_adaptive_ss3.0_st0.3_linear_sb0.5,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_linear_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.3_linear_sb1.0,v18/both_dag_adaptive_ss3.0_st0.3_linear_sb1.0,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_linear_sb1.0,
v18,both_dag_adaptive_ss3.0_st0.3_none_sb0.5,v18/both_dag_adaptive_ss3.0_st0.3_none_sb0.5,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_none_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.3_step_sb0.5,v18/both_dag_adaptive_ss3.0_st0.3_step_sb0.5,4.1100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_step_sb0.5,
v18,both_dag_adaptive_ss3.0_st0.3_step_sb1.0,v18/both_dag_adaptive_ss3.0_st0.3_step_sb1.0,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss3.0_st0.3_step_sb1.0,
v18,both_dag_adaptive_ss5.0_st0.2_cosine_sb0.5,v18/both_dag_adaptive_ss5.0_st0.2_cosine_sb0.5,3.4800,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss5.0_st0.2_cosine_sb0.5,
v18,both_dag_adaptive_ss5.0_st0.2_cosine_sb1.0,v18/both_dag_adaptive_ss5.0_st0.2_cosine_sb1.0,4.4300,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss5.0_st0.2_cosine_sb1.0,
v18,both_dag_adaptive_ss5.0_st0.2_linear_sb0.5,v18/both_dag_adaptive_ss5.0_st0.2_linear_sb0.5,3.1600,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v18/ringabell_both_dag_adaptive_ss5.0_st0.2_linear_sb0.5,
