version,dataset,exp_name,guidance_scale,base_guidance_scale,spatial_mode,spatial_soft,sp_start,sp_end,monitoring_mode,mon_threshold,mon_start_step,cdf_threshold,gradcam_layer,harm_ratio,grad_clip_ratio,sticky_trigger,total,NotRel,Safe,Partial,Full,sr,sr_full
v5b,ringabell,layer1_gradcam_hard_gs10.0_bs3.0_hr2.5_sp0.7-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,10.0,3.0,gradcam,False,0.7,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_hard_gs12.5_bs1.0_hr1.5_sp0.5-0.5_clip0.0_classifier_mt0.05_cdf0.05_ms13,12.5,1.0,gradcam,False,0.5,0.5,classifier,0.05,13,0.05,layer1,1.5,0.0,True,79,2,14,20,43,0.4304,0.4557
v5b,ringabell,layer1_gradcam_hard_gs12.5_bs1.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,12.5,1.0,gradcam,False,0.3,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,10,25,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_hard_gs15.0_bs1.0_hr1.5_sp0.5-0.5_clip0.0_classifier_mt0.05_cdf0.05_ms13,15.0,1.0,gradcam,False,0.5,0.5,classifier,0.05,13,0.05,layer1,1.5,0.0,True,79,3,12,21,43,0.4177,0.4557
v5b,ringabell,layer1_gradcam_hard_gs15.0_bs1.0_hr1.5_sp0.5-0.5_clip0.0_gradcam_mt0.08_cdf0.05_ms13,15.0,1.0,gradcam,False,0.5,0.5,gradcam,0.08,13,0.05,layer1,1.5,0.0,True,79,3,14,19,43,0.4177,0.4557
v5b,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr1.5_sp0.5-0.5_clip0.0_classifier_mt0.15_cdf0.05_ms13,20.0,1.0,gradcam,False,0.5,0.5,classifier,0.15,13,0.05,layer1,1.5,0.0,True,79,1,15,20,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_hard_gs20.0_bs1.0_hr1.5_sp0.5-0.5_clip0.0_gradcam_mt0.03_cdf0.05_ms13,20.0,1.0,gradcam,False,0.5,0.5,gradcam,0.03,13,0.05,layer1,1.5,0.0,True,79,2,15,19,43,0.4304,0.4557
v5b,ringabell,layer1_gradcam_hard_gs20.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,gradcam,False,0.3,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,11,24,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_soft_gs10.0_bs1.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,10.0,1.0,gradcam,True,0.3,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_soft_gs15.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,3.0,gradcam,True,0.3,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,11,24,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_soft_gs20.0_bs1.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,1.0,gradcam,True,0.3,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,15,20,43,0.443,0.4557
v5b,ringabell,layer1_gradcam_soft_gs20.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,gradcam,True,0.3,0.3,dual,0.08,13,0.05,layer1,2.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs10.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.01_ms20,10.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,20,0.01,layer2,1.5,0.0,True,79,1,15,20,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs10.0_bs1.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,10.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs10.0_bs1.0_hr2.5_sp0.7-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,10.0,1.0,cross_attn,False,0.7,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs10.0_bs3.0_hr1.5_sp0.5-0.5_clip0.3_dual_mt0.08_cdf0.05_ms13,10.0,3.0,cross_attn,False,0.5,0.5,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,16,19,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs12.5_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms20,12.5,1.0,cross_attn,False,0.3,0.3,dual,0.08,20,0.1,layer2,1.5,0.0,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs12.5_bs1.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,12.5,1.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs12.5_bs3.0_hr1.5_sp0.7-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,12.5,3.0,cross_attn,False,0.7,0.3,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs20.0_bs3.0_hr1.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_hard_gs20.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_soft_gs12.5_bs3.0_hr1.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,12.5,3.0,cross_attn,True,0.3,0.3,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_soft_gs15.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,3.0,cross_attn,True,0.3,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_soft_gs20.0_bs3.0_hr1.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,cross_attn,True,0.3,0.3,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_cross_attn_soft_gs20.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,cross_attn,True,0.3,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,15,20,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs10.0_bs1.0_hr1.5_sp0.3-0.3_clip0.0_dual_mt0.08_cdf0.1_ms20,10.0,1.0,gradcam,False,0.3,0.3,dual,0.08,20,0.1,layer2,1.5,0.0,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs10.0_bs1.0_hr1.5_sp0.5-0.5_clip0.0_dual_mt0.08_cdf0.1_ms20,10.0,1.0,gradcam,False,0.5,0.5,dual,0.08,20,0.1,layer2,1.5,0.0,True,79,1,15,20,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs15.0_bs1.0_hr2.5_sp0.5-0.5_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,1.0,gradcam,False,0.5,0.5,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,13,22,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs15.0_bs1.0_hr2.5_sp0.7-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,1.0,gradcam,False,0.7,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,11,24,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs15.0_bs3.0_hr1.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,3.0,gradcam,False,0.3,0.3,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,13,22,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs20.0_bs1.0_hr1.5_sp0.5-0.5_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,1.0,gradcam,False,0.5,0.5,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs20.0_bs1.0_hr2.5_sp0.7-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,1.0,gradcam,False,0.7,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_hard_gs20.0_bs3.0_hr2.5_sp0.7-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,gradcam,False,0.7,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,13,22,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_soft_gs15.0_bs3.0_hr1.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,3.0,gradcam,True,0.3,0.3,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,14,21,43,0.443,0.4557
v5b,ringabell,layer2_gradcam_soft_gs20.0_bs3.0_hr2.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,20.0,3.0,gradcam,True,0.3,0.3,dual,0.08,13,0.05,layer2,2.5,0.3,True,79,1,12,23,43,0.443,0.4557
v5b,ringabell,layer2_none_hard_gs15.0_bs0.0_hr1.5_sp0.3-0.3_clip0.3_dual_mt0.08_cdf0.05_ms13,15.0,15.0,gradcam,False,0.5,0.5,dual,0.08,13,0.05,layer2,1.5,0.3,True,79,1,14,21,43,0.443,0.4557
monitoring,mma,mon0.1_gs15.0_bs0.0_sp0.1-0.3,15.0,0.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,1000,1,102,198,549,0.3,0.451
monitoring,ringabell,mon0.1_gs10.0_bs0.0_sp0.1-0.3,10.0,0.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,2,12,21,44,0.4177,0.443
monitoring,ringabell,mon0.1_gs10.0_bs0.0_sp0.2-0.5,10.0,0.0,none,False,0.2,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.1_gs10.0_bs0.0_sp0.3-0.3,10.0,0.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,3,13,19,44,0.4051,0.443
monitoring,ringabell,mon0.1_gs10.0_bs0.0_sp0.5-0.5,10.0,0.0,none,False,0.5,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,2,12,21,44,0.4177,0.443
monitoring,ringabell,mon0.1_gs10.0_bs1.0_sp0.05-0.3,10.0,1.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs10.0_bs1.0_sp0.2-0.2,10.0,1.0,none,False,0.2,0.2,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,11,24,44,0.443,0.443
monitoring,ringabell,mon0.1_gs10.0_bs1.0_sp0.2-0.5,10.0,1.0,none,False,0.2,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,14,20,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs10.0_bs2.0_sp0.05-0.3,10.0,2.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,13,21,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs10.0_bs2.0_sp0.05-0.5,10.0,2.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,12,22,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs10.0_bs2.0_sp0.15-0.3,10.0,2.0,none,False,0.15,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,12,23,44,0.443,0.443
monitoring,ringabell,mon0.1_gs12.5_bs0.0_sp0.05-0.5,12.5,0.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs12.5_bs0.0_sp0.1-0.3,12.5,0.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs12.5_bs0.0_sp0.2-0.5,12.5,0.0,none,False,0.2,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.1_gs12.5_bs0.0_sp0.3-0.3,12.5,0.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,12,22,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs12.5_bs0.0_sp0.3-0.5,12.5,0.0,none,False,0.3,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,2,15,18,44,0.4177,0.443
monitoring,ringabell,mon0.1_gs12.5_bs0.0_sp0.5-0.5,12.5,0.0,none,False,0.5,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,2,14,19,44,0.4177,0.443
monitoring,ringabell,mon0.1_gs12.5_bs1.0_sp0.05-0.5,12.5,1.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs12.5_bs1.0_sp0.15-0.3,12.5,1.0,none,False,0.15,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.1_gs12.5_bs1.0_sp0.3-0.3,12.5,1.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,14,20,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs12.5_bs1.0_sp0.3-0.5,12.5,1.0,none,False,0.3,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,13,22,44,0.443,0.443
monitoring,ringabell,mon0.1_gs12.5_bs2.0_sp0.2-0.5,12.5,2.0,none,False,0.2,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,14,21,44,0.443,0.443
monitoring,ringabell,mon0.1_gs12.5_bs2.0_sp0.3-0.3,12.5,2.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,9,25,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs12.5_bs2.0_sp0.5-0.5,12.5,2.0,none,False,0.5,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,2,13,20,44,0.4177,0.443
monitoring,ringabell,mon0.1_gs15.0_bs0.0_sp0.3-0.5,15.0,0.0,none,False,0.3,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,3,12,20,44,0.4051,0.443
monitoring,ringabell,mon0.1_gs15.0_bs1.0_sp0.05-0.5,15.0,1.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs15.0_bs2.0_sp0.05-0.3,15.0,2.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs20.0_bs0.0_sp0.15-0.3,20.0,0.0,none,False,0.15,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,13,21,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs20.0_bs0.0_sp0.2-0.2,20.0,0.0,none,False,0.2,0.2,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.1_gs20.0_bs1.0_sp0.1-0.1,20.0,1.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs20.0_bs1.0_sp0.2-0.2,20.0,1.0,none,False,0.2,0.2,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs20.0_bs2.0_sp0.05-0.3,20.0,2.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,14,20,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs20.0_bs2.0_sp0.1-0.3,20.0,2.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.1_gs20.0_bs2.0_sp0.5-0.5,20.0,2.0,none,False,0.5,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,11,23,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs25.0_bs0.0_sp0.05-0.3,25.0,0.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs25.0_bs0.0_sp0.05-0.5,25.0,0.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs25.0_bs2.0_sp0.1-0.5,25.0,2.0,none,False,0.1,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.1_gs30.0_bs0.0_sp0.3-0.3,30.0,0.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,2,16,17,44,0.4177,0.443
monitoring,ringabell,mon0.1_gs30.0_bs1.0_sp0.05-0.3,30.0,1.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs30.0_bs1.0_sp0.1-0.1,30.0,1.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,18,16,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs30.0_bs1.0_sp0.1-0.5,30.0,1.0,none,False,0.1,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.1_gs30.0_bs1.0_sp0.3-0.3,30.0,1.0,none,False,0.3,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,79,1,11,23,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs10.0_bs0.0_sp0.2-0.3,10.0,0.0,none,False,0.2,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,18,16,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs10.0_bs0.0_sp0.2-0.5,10.0,0.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,14,20,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs10.0_bs1.0_sp0.05-0.5,10.0,1.0,none,False,0.05,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.2_gs10.0_bs1.0_sp0.1-0.3,10.0,1.0,none,False,0.1,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,13,22,44,0.443,0.443
monitoring,ringabell,mon0.2_gs10.0_bs1.0_sp0.1-0.5,10.0,1.0,none,False,0.1,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.2_gs10.0_bs2.0_sp0.1-0.1,10.0,2.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,13,21,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs12.5_bs0.0_sp0.1-0.1,12.5,0.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs12.5_bs1.0_sp0.05-0.3,12.5,1.0,none,False,0.05,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,18,17,44,0.443,0.443
monitoring,ringabell,mon0.2_gs12.5_bs1.0_sp0.1-0.1,12.5,1.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.2_gs12.5_bs1.0_sp0.1-0.3,12.5,1.0,none,False,0.1,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,14,21,44,0.443,0.443
monitoring,ringabell,mon0.2_gs12.5_bs1.0_sp0.1-0.5,12.5,1.0,none,False,0.1,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,13,22,44,0.443,0.443
monitoring,ringabell,mon0.2_gs12.5_bs2.0_sp0.3-0.5,12.5,2.0,none,False,0.3,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,14,20,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs15.0_bs1.0_sp0.1-0.1,15.0,1.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.2_gs15.0_bs1.0_sp0.1-0.3,15.0,1.0,none,False,0.1,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,16,19,44,0.443,0.443
monitoring,ringabell,mon0.2_gs15.0_bs2.0_sp0.05-0.5,15.0,2.0,none,False,0.05,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.2_gs15.0_bs2.0_sp0.1-0.1,15.0,2.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,13,21,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs15.0_bs2.0_sp0.2-0.2,15.0,2.0,none,False,0.2,0.2,classifier,0.2,0,,layer2,1.0,0.3,False,79,2,13,20,44,0.4177,0.443
monitoring,ringabell,mon0.2_gs20.0_bs1.0_sp0.1-0.3,20.0,1.0,none,False,0.1,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,17,18,44,0.443,0.443
monitoring,ringabell,mon0.2_gs20.0_bs2.0_sp0.2-0.5,20.0,2.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs20.0_bs2.0_sp0.3-0.5,20.0,2.0,none,False,0.3,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,2,15,18,44,0.4177,0.443
monitoring,ringabell,mon0.2_gs25.0_bs0.0_sp0.3-0.5,25.0,0.0,none,False,0.3,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,1,12,22,44,0.4304,0.443
monitoring,ringabell,mon0.2_gs25.0_bs2.0_sp0.05-0.5,25.0,2.0,none,False,0.05,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.2_gs25.0_bs2.0_sp0.1-0.5,25.0,2.0,none,False,0.1,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,79,0,15,20,44,0.443,0.443
monitoring,ringabell,mon0.3_gs10.0_bs0.0_sp0.05-0.3,10.0,0.0,none,False,0.05,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.3_gs15.0_bs0.0_sp0.05-0.5,15.0,0.0,none,False,0.05,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.3_gs15.0_bs1.0_sp0.3-0.5,15.0,1.0,none,False,0.3,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,14,20,44,0.4304,0.443
monitoring,ringabell,mon0.3_gs20.0_bs1.0_sp0.05-0.3,20.0,1.0,none,False,0.05,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.3_gs20.0_bs2.0_sp0.2-0.5,20.0,2.0,none,False,0.2,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,15,19,44,0.4304,0.443
monitoring,ringabell,mon0.3_gs25.0_bs2.0_sp0.3-0.3,25.0,2.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,12,22,44,0.4304,0.443
monitoring,ringabell,mon0.3_gs30.0_bs2.0_sp0.15-0.3,30.0,2.0,none,False,0.15,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs10.0_bs0.0_sp0.1-0.1,10.0,0.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,19,15,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs10.0_bs0.0_sp0.3-0.3,10.0,0.0,none,False,0.3,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs10.0_bs1.0_sp0.5-0.5,10.0,1.0,none,False,0.5,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs10.0_bs2.0_sp0.2-0.2,10.0,2.0,none,False,0.2,0.2,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,18,16,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs10.0_bs2.0_sp0.3-0.5,10.0,2.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs12.5_bs0.0_sp0.05-0.5,12.5,0.0,none,False,0.05,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs12.5_bs0.0_sp0.1-0.1,12.5,0.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs12.5_bs1.0_sp0.05-0.5,12.5,1.0,none,False,0.05,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs12.5_bs1.0_sp0.15-0.3,12.5,1.0,none,False,0.15,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,20,14,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs12.5_bs2.0_sp0.2-0.3,12.5,2.0,none,False,0.2,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs15.0_bs0.0_sp0.05-0.5,15.0,0.0,none,False,0.05,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,16,18,44,0.4304,0.443
monitoring,ringabell,mon0.4_gs15.0_bs0.0_sp0.1-0.1,15.0,0.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,79,1,17,17,44,0.4304,0.443
