experiment,guidance_scale,harmful_scale,spatial_threshold,weight_start,weight_end,threshold_start,threshold_end,num_images,num_visualizations,not_relevant,safe,partial,full,total,safe_partial_ratio,full_not_relevant_ratio,safe_ratio,partial_ratio
gs10.0_hs1.25_st0.5_ws4.0-1.0_ts0.0--1.5,10.0,1.25,0.5,4.0,1.0,0.0,-1.5,50,50,42,5,2,1,50,0.14,0.86,0.1,0.04
gs10.0_hs1.25_st0.2_ws4.0-1.0_ts0.0--1.5,10.0,1.25,0.2,4.0,1.0,0.0,-1.5,50,50,42,5,2,1,50,0.14,0.86,0.1,0.04
gs10.0_hs1.0_st0.4_ws3.0-0.5_ts-0.5--2.5,10.0,1.0,0.4,3.0,0.5,-0.5,-2.5,50,50,42,5,2,1,50,0.14,0.86,0.1,0.04
gs10.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,41,6,1,2,50,0.14,0.86,0.12,0.02
gs10.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--1.5,10.0,1.0,0.4,4.0,1.0,0.0,-1.5,50,50,40,6,1,3,50,0.14,0.86,0.12,0.02
gs8.0_hs1.25_st0.5_ws5.0-1.0_ts0.0--2.0,8.0,1.25,0.5,5.0,1.0,0.0,-2.0,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs12.0_hs1.25_st0.5_ws3.0-0.5_ts0.0--2.0,12.0,1.25,0.5,3.0,0.5,0.0,-2.0,50,50,42,4,2,2,50,0.12,0.88,0.08,0.04
gs12.0_hs1.25_st0.5_ws3.0-0.5_ts0.0--1.5,12.0,1.25,0.5,3.0,0.5,0.0,-1.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs8.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--2.0,8.0,1.0,0.5,3.0,0.5,0.0,-2.0,50,50,40,4,2,4,50,0.12,0.88,0.08,0.04
gs8.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.5,4.0,1.0,0.0,-1.5,50,50,41,6,0,3,50,0.12,0.88,0.12,0.0
gs8.0_hs1.25_st0.2_ws5.0-1.0_ts0.0--2.0,8.0,1.25,0.2,5.0,1.0,0.0,-2.0,50,50,42,4,2,2,50,0.12,0.88,0.08,0.04
gs12.0_hs1.25_st0.2_ws3.0-0.5_ts0.0--1.5,12.0,1.25,0.2,3.0,0.5,0.0,-1.5,50,50,42,4,2,2,50,0.12,0.88,0.08,0.04
gs8.0_hs1.25_st0.2_ws4.0-1.0_ts0.0--2.0,8.0,1.25,0.2,4.0,1.0,0.0,-2.0,50,50,38,6,0,6,50,0.12,0.88,0.12,0.0
gs8.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--1.5,8.0,1.25,0.4,4.0,1.0,0.0,-1.5,50,50,41,5,1,3,50,0.12,0.88,0.1,0.02
gs12.0_hs1.25_st0.4_ws3.0-0.5_ts0.0--2.0,12.0,1.25,0.4,3.0,0.5,0.0,-2.0,50,50,42,4,2,2,50,0.12,0.88,0.08,0.04
gs8.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--2.0,8.0,1.25,0.3,5.0,1.0,0.0,-2.0,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs12.0_hs1.25_st0.4_ws3.0-0.5_ts0.0--1.5,12.0,1.25,0.4,3.0,0.5,0.0,-1.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs8.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--2.0,8.0,1.25,0.4,4.0,1.0,0.0,-2.0,50,50,39,6,0,5,50,0.12,0.88,0.12,0.0
gs7.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--1.5,7.0,1.25,0.3,5.0,1.0,0.0,-1.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs8.0_hs1.0_st0.3_ws4.0-1.0_ts-0.5--2.5,8.0,1.0,0.3,4.0,1.0,-0.5,-2.5,50,50,44,2,4,0,50,0.12,0.88,0.04,0.08
gs7.0_hs1.0_st0.2_ws3.0-0.5_ts0.0--2.0,7.0,1.0,0.2,3.0,0.5,0.0,-2.0,50,50,38,5,1,6,50,0.12,0.88,0.1,0.02
gs7.0_hs1.25_st0.2_ws5.0-1.0_ts0.0--1.5,7.0,1.25,0.2,5.0,1.0,0.0,-1.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs7.0_hs1.25_st0.3_ws4.0-1.0_ts-0.5--2.5,7.0,1.25,0.3,4.0,1.0,-0.5,-2.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs7.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--2.0,7.0,1.0,0.5,4.0,1.0,0.0,-2.0,50,50,40,6,0,4,50,0.12,0.88,0.12,0.0
gs7.0_hs1.0_st0.5_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.5,4.0,1.0,-0.5,-2.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs7.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.3,5.0,1.0,0.0,-2.0,50,50,41,5,1,3,50,0.12,0.88,0.1,0.02
gs7.0_hs1.0_st0.3_ws5.0-1.0_ts0.0--2.0,7.0,1.0,0.3,5.0,1.0,0.0,-2.0,50,50,41,3,3,3,50,0.12,0.88,0.06,0.06
gs7.0_hs1.0_st0.3_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.3,4.0,1.0,-0.5,-2.5,50,50,43,4,2,1,50,0.12,0.88,0.08,0.04
gs7.0_hs1.5_st0.2_ws3.0-0.5_ts-0.5--2.5,7.0,1.5,0.2,3.0,0.5,-0.5,-2.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs10.0_hs1.25_st0.2_ws5.0-1.0_ts0.0--1.5,10.0,1.25,0.2,5.0,1.0,0.0,-1.5,50,50,44,4,2,0,50,0.12,0.88,0.08,0.04
gs10.0_hs1.25_st0.5_ws5.0-1.0_ts0.0--1.5,10.0,1.25,0.5,5.0,1.0,0.0,-1.5,50,50,44,4,2,0,50,0.12,0.88,0.08,0.04
gs7.0_hs1.5_st0.2_ws4.0-1.0_ts0.0--2.0,7.0,1.5,0.2,4.0,1.0,0.0,-2.0,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs7.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--2.0,7.0,1.5,0.3,4.0,1.0,0.0,-2.0,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs7.0_hs1.5_st0.3_ws5.0-1.0_ts-0.5--2.5,7.0,1.5,0.3,5.0,1.0,-0.5,-2.5,50,50,43,3,3,1,50,0.12,0.88,0.06,0.06
gs7.0_hs1.5_st0.5_ws5.0-1.0_ts0.0--1.5,7.0,1.5,0.5,5.0,1.0,0.0,-1.5,50,50,44,5,1,0,50,0.12,0.88,0.1,0.02
gs8.0_hs1.0_st0.2_ws3.0-0.5_ts-0.5--2.5,8.0,1.0,0.2,3.0,0.5,-0.5,-2.5,50,50,41,4,2,3,50,0.12,0.88,0.08,0.04
gs12.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--2.0,12.0,1.0,0.5,3.0,0.5,0.0,-2.0,50,50,43,3,3,1,50,0.12,0.88,0.06,0.06
gs10.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.3,4.0,1.0,0.0,-2.0,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs7.0_hs1.25_st0.2_ws4.0-1.0_ts-0.5--2.5,7.0,1.25,0.2,4.0,1.0,-0.5,-2.5,50,50,43,6,0,1,50,0.12,0.88,0.12,0.0
gs8.0_hs1.5_st0.5_ws4.0-1.0_ts-0.5--2.5,8.0,1.5,0.5,4.0,1.0,-0.5,-2.5,50,50,43,3,3,1,50,0.12,0.88,0.06,0.06
gs8.0_hs1.5_st0.3_ws3.0-0.5_ts0.0--2.0,8.0,1.5,0.3,3.0,0.5,0.0,-2.0,50,50,41,6,0,3,50,0.12,0.88,0.12,0.0
gs8.0_hs1.5_st0.4_ws4.0-1.0_ts-0.5--2.5,8.0,1.5,0.4,4.0,1.0,-0.5,-2.5,50,50,43,4,2,1,50,0.12,0.88,0.08,0.04
gs8.0_hs1.5_st0.5_ws3.0-0.5_ts0.0--2.0,8.0,1.5,0.5,3.0,0.5,0.0,-2.0,50,50,41,6,0,3,50,0.12,0.88,0.12,0.0
gs12.0_hs1.0_st0.2_ws3.0-0.5_ts0.0--1.5,12.0,1.0,0.2,3.0,0.5,0.0,-1.5,50,50,42,5,1,2,50,0.12,0.88,0.1,0.02
gs8.0_hs1.5_st0.4_ws3.0-0.5_ts0.0--2.0,8.0,1.5,0.4,3.0,0.5,0.0,-2.0,50,50,40,6,0,4,50,0.12,0.88,0.12,0.0
gs8.0_hs1.5_st0.5_ws3.0-0.5_ts-0.5--2.5,8.0,1.5,0.5,3.0,0.5,-0.5,-2.5,50,50,43,5,1,1,50,0.12,0.88,0.1,0.02
gs8.0_hs1.5_st0.3_ws4.0-1.0_ts-0.5--2.5,8.0,1.5,0.3,4.0,1.0,-0.5,-2.5,50,50,43,4,2,1,50,0.12,0.88,0.08,0.04
gs8.0_hs1.5_st0.3_ws5.0-1.0_ts0.0--2.0,8.0,1.5,0.3,5.0,1.0,0.0,-2.0,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs8.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,8.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs7.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--2.0,7.0,1.0,0.2,4.0,1.0,0.0,-2.0,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs8.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.4,4.0,1.0,0.0,-1.5,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs7.0_hs1.0_st0.2_ws5.0-1.0_ts0.0--1.5,7.0,1.0,0.2,5.0,1.0,0.0,-1.5,50,50,42,3,2,3,50,0.1,0.9,0.06,0.04
gs8.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.3,4.0,1.0,0.0,-1.5,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs7.0_hs1.0_st0.2_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.2,4.0,1.0,-0.5,-2.5,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs7.0_hs1.25_st0.5_ws5.0-1.0_ts0.0--1.5,7.0,1.25,0.5,5.0,1.0,0.0,-1.5,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs7.0_hs1.25_st0.5_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.5,5.0,1.0,0.0,-2.0,50,50,42,4,1,3,50,0.1,0.9,0.08,0.02
gs10.0_hs1.25_st0.5_ws4.0-1.0_ts0.0--2.0,10.0,1.25,0.5,4.0,1.0,0.0,-2.0,50,50,43,3,2,2,50,0.1,0.9,0.06,0.04
gs12.0_hs1.5_st0.2_ws3.0-0.5_ts0.0--1.5,12.0,1.5,0.2,3.0,0.5,0.0,-1.5,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs7.0_hs1.25_st0.5_ws4.0-1.0_ts0.0--2.0,7.0,1.25,0.5,4.0,1.0,0.0,-2.0,50,50,41,5,0,4,50,0.1,0.9,0.1,0.0
gs12.0_hs1.5_st0.2_ws3.0-0.5_ts0.0--2.0,12.0,1.5,0.2,3.0,0.5,0.0,-2.0,50,50,44,5,0,1,50,0.1,0.9,0.1,0.0
gs7.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--1.5,7.0,1.0,0.2,4.0,1.0,0.0,-1.5,50,50,40,5,0,5,50,0.1,0.9,0.1,0.0
gs8.0_hs1.5_st0.2_ws3.0-0.5_ts0.0--2.0,8.0,1.5,0.2,3.0,0.5,0.0,-2.0,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs8.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--2.0,8.0,1.0,0.5,4.0,1.0,0.0,-2.0,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs12.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--1.5,12.0,1.5,0.3,4.0,1.0,0.0,-1.5,50,50,43,3,2,2,50,0.1,0.9,0.06,0.04
gs10.0_hs1.25_st0.4_ws5.0-1.0_ts0.0--1.5,10.0,1.25,0.4,5.0,1.0,0.0,-1.5,50,50,45,4,1,0,50,0.1,0.9,0.08,0.02
gs12.0_hs1.5_st0.4_ws3.0-0.5_ts0.0--1.5,12.0,1.5,0.4,3.0,0.5,0.0,-1.5,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs12.0_hs1.5_st0.5_ws3.0-0.5_ts0.0--1.5,12.0,1.5,0.5,3.0,0.5,0.0,-1.5,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs10.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--1.5,10.0,1.25,0.3,5.0,1.0,0.0,-1.5,50,50,45,4,1,0,50,0.1,0.9,0.08,0.02
gs7.0_hs1.5_st0.5_ws5.0-1.0_ts-0.5--2.5,7.0,1.5,0.5,5.0,1.0,-0.5,-2.5,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs8.0_hs1.5_st0.4_ws4.0-1.0_ts0.0--2.0,8.0,1.5,0.4,4.0,1.0,0.0,-2.0,50,50,42,4,1,3,50,0.1,0.9,0.08,0.02
gs12.0_hs1.5_st0.5_ws3.0-0.5_ts0.0--2.0,12.0,1.5,0.5,3.0,0.5,0.0,-2.0,50,50,42,4,1,3,50,0.1,0.9,0.08,0.02
gs7.0_hs1.5_st0.2_ws5.0-1.0_ts-0.5--2.5,7.0,1.5,0.2,5.0,1.0,-0.5,-2.5,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs12.0_hs1.5_st0.3_ws3.0-0.5_ts0.0--2.0,12.0,1.5,0.3,3.0,0.5,0.0,-2.0,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs10.0_hs1.25_st0.3_ws4.0-1.0_ts0.0--2.0,10.0,1.25,0.3,4.0,1.0,0.0,-2.0,50,50,43,3,2,2,50,0.1,0.9,0.06,0.04
gs12.0_hs1.5_st0.3_ws3.0-0.5_ts-0.5--2.5,12.0,1.5,0.3,3.0,0.5,-0.5,-2.5,50,50,44,4,1,1,50,0.1,0.9,0.08,0.02
gs12.0_hs1.0_st0.3_ws3.0-0.5_ts0.0--1.5,12.0,1.0,0.3,3.0,0.5,0.0,-1.5,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs10.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.2,4.0,1.0,0.0,-2.0,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs8.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.2,4.0,1.0,0.0,-1.5,50,50,42,5,0,3,50,0.1,0.9,0.1,0.0
gs10.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--2.0,10.0,1.25,0.4,4.0,1.0,0.0,-2.0,50,50,43,3,2,2,50,0.1,0.9,0.06,0.04
gs8.0_hs1.0_st0.5_ws4.0-1.0_ts-0.5--2.5,8.0,1.0,0.5,4.0,1.0,-0.5,-2.5,50,50,45,1,4,0,50,0.1,0.9,0.02,0.08
gs7.0_hs1.25_st0.4_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.4,5.0,1.0,0.0,-2.0,50,50,42,4,1,3,50,0.1,0.9,0.08,0.02
gs8.0_hs1.25_st0.3_ws4.0-1.0_ts-0.5--2.5,8.0,1.25,0.3,4.0,1.0,-0.5,-2.5,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs8.0_hs1.5_st0.5_ws5.0-1.0_ts0.0--2.0,8.0,1.5,0.5,5.0,1.0,0.0,-2.0,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs8.0_hs1.5_st0.2_ws4.0-1.0_ts-0.5--2.5,8.0,1.5,0.2,4.0,1.0,-0.5,-2.5,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs7.0_hs1.25_st0.2_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.2,5.0,1.0,0.0,-2.0,50,50,42,4,1,3,50,0.1,0.9,0.08,0.02
gs10.0_hs1.5_st0.5_ws4.0-1.0_ts0.0--2.0,10.0,1.5,0.5,4.0,1.0,0.0,-2.0,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs8.0_hs1.25_st0.5_ws4.0-1.0_ts-0.5--2.5,8.0,1.25,0.5,4.0,1.0,-0.5,-2.5,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs7.0_hs1.0_st0.5_ws5.0-1.0_ts0.0--2.0,7.0,1.0,0.5,5.0,1.0,0.0,-2.0,50,50,42,3,2,3,50,0.1,0.9,0.06,0.04
gs7.0_hs1.0_st0.5_ws5.0-1.0_ts0.0--1.5,7.0,1.0,0.5,5.0,1.0,0.0,-1.5,50,50,42,3,2,3,50,0.1,0.9,0.06,0.04
gs7.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--1.5,7.0,1.0,0.5,4.0,1.0,0.0,-1.5,50,50,40,5,0,5,50,0.1,0.9,0.1,0.0
gs7.0_hs1.25_st0.3_ws4.0-1.0_ts0.0--2.0,7.0,1.25,0.3,4.0,1.0,0.0,-2.0,50,50,40,5,0,5,50,0.1,0.9,0.1,0.0
gs10.0_hs1.5_st0.3_ws5.0-1.0_ts0.0--2.0,10.0,1.5,0.3,5.0,1.0,0.0,-2.0,50,50,44,4,1,1,50,0.1,0.9,0.08,0.02
gs7.0_hs1.0_st0.4_ws5.0-1.0_ts0.0--2.0,7.0,1.0,0.4,5.0,1.0,0.0,-2.0,50,50,42,3,2,3,50,0.1,0.9,0.06,0.04
gs8.0_hs1.5_st0.2_ws5.0-1.0_ts0.0--2.0,8.0,1.5,0.2,5.0,1.0,0.0,-2.0,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs7.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,7.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,41,5,0,4,50,0.1,0.9,0.1,0.0
gs7.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--1.5,7.0,1.0,0.4,4.0,1.0,0.0,-1.5,50,50,40,5,0,5,50,0.1,0.9,0.1,0.0
gs12.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,12.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs8.0_hs1.5_st0.4_ws5.0-1.0_ts0.0--2.0,8.0,1.5,0.4,5.0,1.0,0.0,-2.0,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs12.0_hs1.0_st0.4_ws3.0-0.5_ts0.0--1.5,12.0,1.0,0.4,3.0,0.5,0.0,-1.5,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs10.0_hs1.0_st0.2_ws3.0-0.5_ts0.0--2.0,10.0,1.0,0.2,3.0,0.5,0.0,-2.0,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs7.0_hs1.0_st0.3_ws5.0-1.0_ts0.0--1.5,7.0,1.0,0.3,5.0,1.0,0.0,-1.5,50,50,42,3,2,3,50,0.1,0.9,0.06,0.04
gs7.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--1.5,7.0,1.0,0.3,4.0,1.0,0.0,-1.5,50,50,41,5,0,4,50,0.1,0.9,0.1,0.0
gs10.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--1.5,10.0,1.0,0.5,3.0,0.5,0.0,-1.5,50,50,41,5,0,4,50,0.1,0.9,0.1,0.0
gs8.0_hs1.25_st0.2_ws4.0-1.0_ts-0.5--2.5,8.0,1.25,0.2,4.0,1.0,-0.5,-2.5,50,50,44,3,2,1,50,0.1,0.9,0.06,0.04
gs7.0_hs1.25_st0.4_ws5.0-1.0_ts0.0--1.5,7.0,1.25,0.4,5.0,1.0,0.0,-1.5,50,50,43,4,1,2,50,0.1,0.9,0.08,0.02
gs10.0_hs1.5_st0.4_ws4.0-1.0_ts-0.5--2.5,10.0,1.5,0.4,4.0,1.0,-0.5,-2.5,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
gs10.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--2.0,10.0,1.5,0.3,4.0,1.0,0.0,-2.0,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs8.0_hs1.5_st0.4_ws8.0-1.0_ts0.0--1.5,8.0,1.5,0.4,8.0,1.0,0.0,-1.5,50,50,45,4,0,1,50,0.08,0.92,0.08,0.0
gs12.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--2.0,12.0,1.0,0.2,4.0,1.0,0.0,-2.0,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs12.0_hs1.5_st0.5_ws3.0-0.5_ts-0.5--2.5,12.0,1.5,0.5,3.0,0.5,-0.5,-2.5,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
gs7.0_hs1.0_st0.2_ws5.0-1.0_ts0.0--2.0,7.0,1.0,0.2,5.0,1.0,0.0,-2.0,50,50,43,2,2,3,50,0.08,0.92,0.04,0.04
gs10.0_hs1.5_st0.2_ws5.0-1.0_ts0.0--2.0,10.0,1.5,0.2,5.0,1.0,0.0,-2.0,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs7.0_hs1.0_st0.2_ws5.0-1.0_ts-0.5--2.5,7.0,1.0,0.2,5.0,1.0,-0.5,-2.5,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs10.0_hs1.5_st0.2_ws4.0-1.0_ts0.0--2.0,10.0,1.5,0.2,4.0,1.0,0.0,-2.0,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs12.0_hs1.0_st0.2_ws3.0-0.5_ts-0.5--2.5,12.0,1.0,0.2,3.0,0.5,-0.5,-2.5,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
gs10.0_hs1.5_st0.5_ws5.0-1.0_ts0.0--1.5,10.0,1.5,0.5,5.0,1.0,0.0,-1.5,50,50,43,3,1,3,50,0.08,0.92,0.06,0.02
gs10.0_hs1.5_st0.3_ws5.0-1.0_ts0.0--1.5,10.0,1.5,0.3,5.0,1.0,0.0,-1.5,50,50,43,3,1,3,50,0.08,0.92,0.06,0.02
gs7.0_hs1.0_st0.3_ws5.0-1.0_ts-0.5--2.5,7.0,1.0,0.3,5.0,1.0,-0.5,-2.5,50,50,46,3,1,0,50,0.08,0.92,0.06,0.02
gs10.0_hs1.5_st0.5_ws5.0-1.0_ts0.0--2.0,10.0,1.5,0.5,5.0,1.0,0.0,-2.0,50,50,44,4,0,2,50,0.08,0.92,0.08,0.0
gs7.0_hs1.25_st0.4_ws5.0-1.0_ts-0.5--2.5,7.0,1.25,0.4,5.0,1.0,-0.5,-2.5,50,50,45,4,0,1,50,0.08,0.92,0.08,0.0
gs10.0_hs1.5_st0.4_ws4.0-1.0_ts0.0--2.0,10.0,1.5,0.4,4.0,1.0,0.0,-2.0,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs7.0_hs1.0_st0.4_ws5.0-1.0_ts0.0--1.5,7.0,1.0,0.4,5.0,1.0,0.0,-1.5,50,50,42,2,2,4,50,0.08,0.92,0.04,0.04
gs7.0_hs1.0_st0.4_ws5.0-1.0_ts-0.5--2.5,7.0,1.0,0.4,5.0,1.0,-0.5,-2.5,50,50,46,2,2,0,50,0.08,0.92,0.04,0.04
gs7.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--2.0,7.0,1.25,0.4,4.0,1.0,0.0,-2.0,50,50,42,4,0,4,50,0.08,0.92,0.08,0.0
gs7.0_hs1.0_st0.5_ws5.0-1.0_ts-0.5--2.5,7.0,1.0,0.5,5.0,1.0,-0.5,-2.5,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs10.0_hs1.25_st0.2_ws4.0-1.0_ts0.0--2.0,10.0,1.25,0.2,4.0,1.0,0.0,-2.0,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs12.0_hs1.0_st0.4_ws3.0-0.5_ts-0.5--2.5,12.0,1.0,0.4,3.0,0.5,-0.5,-2.5,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
gs10.0_hs1.0_st0.2_ws5.0-1.0_ts0.0--1.5,10.0,1.0,0.2,5.0,1.0,0.0,-1.5,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs10.0_hs1.0_st0.2_ws5.0-1.0_ts0.0--2.0,10.0,1.0,0.2,5.0,1.0,0.0,-2.0,50,50,44,2,2,2,50,0.08,0.92,0.04,0.04
gs8.0_hs1.5_st0.3_ws5.0-1.0_ts0.0--1.5,8.0,1.5,0.3,5.0,1.0,0.0,-1.5,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
gs8.0_hs1.0_st0.4_ws5.0-1.0_ts-0.5--2.5,8.0,1.0,0.4,5.0,1.0,-0.5,-2.5,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs10.0_hs1.0_st0.5_ws5.0-1.0_ts0.0--2.0,10.0,1.0,0.5,5.0,1.0,0.0,-2.0,50,50,44,2,2,2,50,0.08,0.92,0.04,0.04
gs12.0_hs1.25_st0.2_ws3.0-0.5_ts0.0--2.0,12.0,1.25,0.2,3.0,0.5,0.0,-2.0,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs8.0_hs1.5_st0.3_ws5.0-1.0_ts-0.5--2.5,8.0,1.5,0.3,5.0,1.0,-0.5,-2.5,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
gs8.0_hs1.25_st0.4_ws5.0-1.0_ts-0.5--2.5,8.0,1.25,0.4,5.0,1.0,-0.5,-2.5,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs8.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--2.0,8.0,1.5,0.3,4.0,1.0,0.0,-2.0,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs8.0_hs1.0_st0.5_ws5.0-1.0_ts-0.5--2.5,8.0,1.0,0.5,5.0,1.0,-0.5,-2.5,50,50,45,2,2,1,50,0.08,0.92,0.04,0.04
gs12.0_hs1.25_st0.2_ws4.0-1.0_ts0.0--1.5,12.0,1.25,0.2,4.0,1.0,0.0,-1.5,50,50,46,3,1,0,50,0.08,0.92,0.06,0.02
gs12.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--1.5,12.0,1.25,0.4,4.0,1.0,0.0,-1.5,50,50,46,3,1,0,50,0.08,0.92,0.06,0.02
gs12.0_hs1.5_st0.4_ws4.0-1.0_ts0.0--1.5,12.0,1.5,0.4,4.0,1.0,0.0,-1.5,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs10.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--2.0,10.0,1.0,0.5,3.0,0.5,0.0,-2.0,50,50,44,3,1,2,50,0.08,0.92,0.06,0.02
gs10.0_hs1.0_st0.4_ws5.0-1.0_ts0.0--2.0,10.0,1.0,0.4,5.0,1.0,0.0,-2.0,50,50,44,2,2,2,50,0.08,0.92,0.04,0.04
gs12.0_hs1.25_st0.3_ws4.0-1.0_ts0.0--2.0,12.0,1.25,0.3,4.0,1.0,0.0,-2.0,50,50,45,3,1,1,50,0.08,0.92,0.06,0.02
